,Comentario
3425,"No se lo pierdan, el costo es de 120-150 por persona pero es un gran jardin, conoces la historia del cacao y te pasas una tarde genial"
3426,Perfecto para entender la importancia del cacao en México. Únicamente una visita guiada sería más amena
3427,Con variedad.
3428,"Es interesante, pero no vale lo que cuesta. Entiendo que siendo privado cueste más pero no lo vale. La entrada cuesta 140 pesos para extranjeros."
3429,Maravilloso! No dejen de probar el frappé de chocolate!
3430,"Maravilloso lugar,  una experiencia muy bonita con ritual maya incluido ideal para visitar en familia y el personal muy amable en todo momento."
3431,Magnifico lugar y delicioso café ❤
3432,Un museo muy interesante e ilustrativo de la historia del chocolate
3433,Bonito lugar lleno de cultura
3434,El recorrido vale la pena !! Y el final es inesperado!! Vale la pena la visita
3435,Muy bonito el recorrido
3436,Excelente!! Vale la pena
3437,"Ame este pequeño tesoro. Con una visita interactiva y entre la selva Maya, te das cuenta de la importancia y el origen del chocolate, para los mexicanos y el mundo."
3438,"Nos da a conocer la historia y preparación del cacao en la cultura maya, que a pesar que ellos lo trabajaron primero, fueron los europeos los que finalmente lo dieron a conocer a todo el mundo"
3439,Es caro para lo que es
3440,"Se me hizo caro el precio de acceso, y no creo que sea para algo tan breve."
3441,"Muy ilustrativo, reserva natural y bien cuidado."
3442,"Un recorrido con información sobre el cacao, ceremonia maya y degustación. Tienda de productos que derivan, cafetería y estacionamiento."
3443,No cubrio mis expectativas
3444,"Muy bueno, vale la pena"
3445,Exelente rescate de los orígenes del cacao en zona maya.
3446,"Una experiencia padrísima, hay un aviario, monos, cocodrilo, plantas con explicación, además de la historia del chocolate, al final demostración y explicación de la elaboración del chocolate y cata😋 Deliciosa experiencia"
3447,Me gusto la historia de la elaboración del chocolate.
3448,Muy elevados los precios de los productos que venden como de la entrada al recorrido.
3449,Una tienda muy  Nice hay chocolates de todo y en todas las presentaciones yo compré un mole de chocolate
3450,"Me gusta. Te explican muy bien la historia, aparte el chocolate para degustar muy rico"
3451,Tienes q alimentar a los monos es muy divertido
3452,Muy bueno excelente trato
3453,Buen espectáculo pero falta una explicación
3454,Fabuloso
3455,Vale la pena visitarlo.
3456,Muy bonito lugar para visitar
3457,Exelente lugar para pasar una tarde en familia. Y si eres amante del chocolate es obligatorio venir
3458,Venta de chocolates de varias presentaciones. Precio medio
3459,Estaba cerrado el acceso y no contaba con terminal para poder realizar compras con tarjeta de crédito 😐
3460,Chocolate muy rico
3461,Muy padre la experiencia recomendable
3462,"En el museo del chocolate te dan a probar una taza de chocolate caliente preparado de cacao puro, muy recomendable."
3463,Uno de las mejores historias del Cacao
3464,Muy interesante lugar
3465,"La gente hospitararia, contacto con la naturaleza, muy recomendable"
3466,Muy natural y super tranquilo
3467,Exelente lugar ybarato
3468,"Muy ricos Chocolates,"
3469,Excelente  muy bonito para estar una tarde en familia
3470,Una grata experiencia. Altamente recomendable.
3471,Muy bonito las instalaciones
3472,Exelente!!! Hermoso y muy tranquilo
3473,"Museo interesante con vegetación abundante. Visitarlo de noche es una aventura, muy agradable."
3474,Padrisimo lugar para la aventura!
3475,"Lugar muy bonito, explican en detalle la historia del cacao. Recomendado 100%"
3476,Exelente lugar y servicio!
3477,Delicioso el chocolate
3478,Cobran caro para lo que exhiben
3479,"Increíble el evento de día de muertos,  felicidades."
3480,"Maravilloso, pudimos conocer más de la historia del chocolate y su importancia en la historia humana. Lo recomiendo."
3481,"Muy rico el chocolate, el lugar muy cuidado aún que está muy lejos de Mérida para ir a ver solo el museo."
3482,"Mérida tiene lugares espectaculares y la mayoría gratis, este lugar es algo q vale la pena conocer."
3483,Excelente lugar... muy completo
3484,"Lindo paseo en la zona de Uxmal. Un recorrido por bonitos jardines y salas donde se narra la historia del cacao, desde sus orígenes hasta la actualidad. Incluye una degustación de la bebida original que preparaban los mayas, con la posibilidad de saborizarla al gusto propio, y una recreación de las ceremonias mayas para honrar al Dios de la lluvia y garantizar una buena cosecha. Hay también un aviario y dos secciones con monos araña y jaguares recuperados, y una tienda donde adquirir chocolates típicos en variedades con chile, pimienta, orégano, sin azúcar y demás, riquísimos y súper recomendables. Dos horas alcanzan para hacer un paseo tranquilo, dedicándole tiempo a cada sala."
3485,"El chocolate más rico que he probado en mi vida, el lugar es agradable, limpio, ordenado y muy interesante"
3486,"Precio de acceso al museo 120 pesos se realizan descuento por ser visitante local, estudiantes, personas de tercera"
3487,"El lugar, la vegetación,  lo animales rescatados, la ceremonia maya del cacao y la preparación de la bebida lo hacen un lugar para recomendarse."
3488,Un lugar muy bonito!!
3489,Muy bonita la historia del cacao y su evolución y de la ceremonia maya algo muy tradicional
3490,Aquí puedes conocer un poco de la historia del cacao entre los pueblos pre colombinos y de como fue introducido a Europa
3491,"Hermoso lugar, extraordinario"
3492,Hermoso
3493,El lugar fantástico y la atención igual
3494,Muy interesante.
3495,"Ha superado nuestras expectativas!!consta de varias casitas tipo construcción maya donde explica el proceso de fabricación del chocolate y cómo los mayas lo utilizaban hace cientos de años. Dan a probar una taza caliente y hay una ceremonia maya así como animales que han sido maltratados: monos araña, cocodrilos, jaguares...Al final hay una tienda donde pueden comprar chocolates con diferentes recetas!! Muy interesante!!"
3496,Excelente experiencia
3497,Me encantó este lugar las unicas recomendaciones es lleva repelente y bloqueador y mucha panza para probar chocolate
3498,Maravilloso lugar! Tienes que pasar a visitarlo si vas a Uxmal. El frappe de chocolate es delicioso.
3499,Muy bien y mucha Istoria.
3500,Está muy bonito y relajado
3501,Visita obligada tiene jaguares :0
3502,Me encanta este lugar
3503,Agradable visita
3504,Muy interesante y super entretenido. La muestra de la ceremonia a Chaac es bellísima.
3505,Un concepto superior de museo
3506,Excelente y diferente experiencia
3507,"Bien todo, solo que la sección de jaguares está muy descuidada."
3508,"Está muy bonito, limpio y organizado"
3509,"Pasar después de Uxmal es un must! Es un lugar para conocer la historia del chocolate a través del tiempo y tienen objetos físicos para saber con qué y cómo lo hacían, hay una ceremonia del cacao auténtica de cómo lo hacían los mayas, es muy bonita! No dejen de ir a la degustación del cacao y prueben como lo tomaban los mayas, con chile, es un sabor muy especial y muy rico! Además hay animalitos en cautiverio a los que puedes alimentar como venados, changuitos, aves, etc. Es un lugar increíble para adultos y niños!"
3510,Es un lugar donde te cuentan la historia del chocolate en diferentes casas mayas y te dan una degustacion de chocolate al que le puedes agregar diferentes especias
3511,"Es súper bonito, el recorrido es precioso, vale la pena conocerlo!"
3512,Un lugar increíble
3513,Magnifico lugar ambiente natural y decoración estupenda
3514,"Cobran muy caro,la entrada"
3515,Buena experiencia! Aún en contingencia excelente sanitización
3516,Es extremadamente caro para visitarlo
3517,"Como cada visita, el Museo de Chocalete me sorprende; la amabilidad, atención y el aprendizaje que con lleva el recorrido es incomparable. Es un lugar que se debe de visitar a fuerzas, ya seas turista (nacional o extranjero) o residente del estado de Yucatan."
3518,Sus galletas de chocolate deliciosas!!!
3519,"Super excelente , gran atención y lugar magnífico."
3520,Un lugar maravillo para conocer la historia del cacao en México    si regreso!!
3521,Muy interesante y ameno
3522,"Excelente, exquisito sabor"
3523,Bonito lugar para visitar.
3524,Un excelente lugar para poder saber todo lo necesario del chocolate. No te vas a arrepentir.
3525,"Excelente lugar, 100% recomendado"
3526,Deja mucho que desear
3527,"Un lugar ilustrativo, ameno, muy limpio y bien cuidado"
3528,Lindo lugar
3529,"Un lugar donde aprenderás la historia del chocolate, podrás ver la representación de una ceremonia maya del cacao y podrás probar chocolate puro"
3530,Su recorrido y muestra de ceremonia me han encantado.
3531,"Increíble, pensé que sería un modesto museo, muy completo, variado, creativo, ampliamente recomendado"
3532,Mejor museo del chocolate
3533,Lugar encantador
3534,Muy bonito lugar y el museo del chocolate increíble recomendado
3535,Excelente muy limpio.
3536,Es una experiencia que no debes dejar pasar en tu vida vale mucho la pena ir y aprender de la cultura del chocolate
3537,"Vale la pena, no pueden dejar de visitarlo si están en uxmal"
3538,"Excelente lugar para conocer la historia del cacao, y su relación con la cultura maya."
3539,Delicioso
3540,"Cultura, diversión y pasarla en familia muy agradable"
3541,Limpio y muy bonito
3542,Hermoso el museo! Prueben las galletas 👌
3543,"Muy interesante, aprendí mucho"
3544,Digno de visitar
3545,Los mejores lugares para poder aprender un poquito más de la historia del chocolate y sobre todo en estas regiones que se da desde el principio una gran bienvenida y luego uno camina por un sendero en la cual puede ir observando varias cosas entra en chocitas la cual contiene exposiciones y uno puede aprender más del procedimiento para hacer chocolate desde el cacao como semilla hasta la elaboración de productos en el trayecto hacen un ritual muy bonito. En otra de estas casitas elaboran el chocolate y uno puede degustar lo al finalizar de todo este recorrido uno puede comprar productos en la chocó Store la cual tiene diversos tipos de chocolates entre otras cosas algún día podré regresar y comprar mucho más
3546,Didáctico
3547,Exelente y bello lugar
3548,Hermoso lugar ❤️
3549,Es visita obligada cuando vayan a Uxmal
3550,"Riquísimos chocolates, galletas muy recomendadas"
3551,Muy buena experiencia
3552,Excelente experiencia. Hay baños y estacionamiento. Acceso con sillas de ruedas.
3553,Excelente lugar!!
3554,Caro no sorprende nada
3555,Exelente lugar
3556,"Un poco de todo, chocolate, cultura maya, jardín botánico y zoológico."
3557,Una experiencia unica en Yucatán
3558,Muy interesante
3559,"Vieron el negocio y lo explotaron. El museo, bueno y a la salida resulta casi imposible no llevarse algo de la tienda."
3560,Se deberían promover más lugares como éste. El recorrido por las instalaciones es muy ilustrativo
3561,El único inconveniente es lo aro de sus productos
3562,$15 por persona pero los vale
3563,"Excelente lugar, fue más de lo que esperaba. Recomendable"
3564,Es muy bueno
3565,Muy pequeño y q mi parecer no sé si lo recomendaría. El lugar es bonito.
3566,Traté de ir con mi familia pero no logramos llegar ya estabamos en camino pero era primera vez y nos faltaba 70 km y ya no llegamos :c
3567,Un lugar para conocer el origen
3568,Agradable lugar.
3569,"Muy buen museo , didáctico y entretenido . Muy recomendable"
3570,Muy bonito y natural
3571,Excelente lugar para pasar a conocer después de las ruinas de uxmal
3572,Unico
3573,Interesante y rico
3574,Una experiencia unica en el mundo.
3575,Muchas cosas x aprender
3576,Bien pero me hubiera gustado que tenga mas cosas
3577,"Un sitio muy interesante, me encanto"
3578,"Excelente lugar, muy bueno."
3579,Me encantó.
3580,Excelente lugar!!!
3581,Riquísimo el frappé de chocolate
3582,Una manera muy diferente de conocer la cultura Maya.
3583,El verdadero sabor de lo que debe ser un auténtico chocolate y sus asombrosas variaciones
3584,Lugar excepcional
3585,"No entramos, cuesta 140 por persona."
3586,Muy ilustrativo
3587,"Me encantó el sitio,describe la historia del cacao, tienen un jaguar, orquídeas, haces el recorrido sólo, llegas a un punto donde hay una representación de una ceremonia para pedir por cosechas, por medio d sonidos de caracoles 6 personajes cantan imitando sonidos de ranas y grillos, y finalizan tocando tambores,te transporta a esas épocas ancestrales. En una cabaña tienen degustación de la bebida tal como la tomaban nuestros ancestros... Vale la pena excelente visita."
3588,"No vale la pena para nada, es un engaño para gringos."
3589,"Museo del chocolate que nadie debe perderse, hay que probar la bebida de cacao estilo maya."
3590,bonito
3591,Un lugar bien diseñado con alto potencial y con un valor agregado a tu visita a  Uxmal.
3592,Conocer todo el proceso del cacao
3593,Algo agradable para los k nos gusta disfrutar de esa dulzura
3594,Excelente lugar para visitar con la familia
3595,Bellísimo y pacífico lugar justo en la Zona Arqueológica de Uxmal.
3596,Me encantó un lugar lleno de aromas y sabores ancestrales
3597,Increíble lugar para aprender historia del chocolate y de la región maya.
3598,"Excelente, aprendes una pequeña parte de nuestea historia con unas buenas representaciones"
3599,Muy agradable lugar! Los monos son muy educados!
3600,excelente  lugar para complementar  uxmal
3601,Muy bonito recorrido
3602,Un paseo por la historia del chocolate. Atención eficiente y súper cuidado.
3603,Recomendable visitarlo y más si te gusta el chocolate
3604,Especatcular muy bonito
3605,Las galletas de chocolate riquísimas
3606,El verdadero chocolate
3607,Recomendable recorrido.
3608,Muy bien documentado... con unas lindas instalaciones y buena atención
3609,"Vale la pena visitar el lugar, cuidado con los monos araña, se roban tus cosas en un descuido."
3610,"Tour y recorrido, incluye chocolate caliente gratis!!!"
3611,"Excelente chocolate, tanta diversidad de sabores todos ricos!"
3612,Excelente Museo muy interesante  muy bien puesto
3613,Excelente representación
3614,Por los deliciosos chocolates
3615,Estuvo bien
3616,Precioso museo!
3617,Bonito lugar
3618,Me fascinó la ceremonia maya del Chocolate
3619,"El museo del chocolate está hermoso, su jardín botánico es único!!!!!!"
3620,Me encanta
3621,Se me hizo elevado el costo para lo que tiene.
3622,hermoso lugar
3623,Es un lugar muy bueno y excelente el ambiente es genial
3624,Excelente recorrido y atención parece otro país
3625,Mucha naturaleza y fauna
3626,Una experiencia completa
3627,Muy lindo el museo
3628,Divertido para toda la Familia.
3629,Muy recomendable... Un poco cara la entrada
3630,Te enteras de muchas cosas que regularmente no conocemos buen lugar para pasear
3631,"Un poco caro para lo que ofrece,  pero en general bien"
3632,Muy buena experiencia!
3633,"Muy recomendable. Tanto para turistas, como para locales."
3634,Caro el.acceso
3635,Nos gustó mucho el recorrido.
3636,Buenos servicio
3637,Original e interesante! Muy recomendable!
3638,Mi amor por el chocolate se hizo nacional!
3639,Hermoso lugar para ir con la familia
3640,El mejor lugar del planeta
3641,Excelente para conocer los orígenes del chocolate
3642,Estupendo recorrido por la historia del chocolate en México.
3643,Excelente para ir
3644,Agradable experiencia...
3645,Interesante recorrido y buen chocolate...
3646,enfrente de uxmal hermanos brother Tours  te lleva
3647,Ricos chocolates
3648,Los chocolates están más caros que Mérida o Campeche
3649,Recorrido entretenido y buena información
3650,Los productos de chocolate que venden son deliciosos
3651,Muy recomendable para complementar visita a Uxmal
3652,Una visita obligada de sabor
3653,Un lugar para aprender de la historua del Cacao (chocolate)
3654,me encanto
3655,El precio es elevado para lo que es y no venden bebidas para llevar
3656,Pequeño pero con encanto
3657,La explicación y exposiciones muy buenas
3658,Excelente agradable para la familia
3659,Una gran experiencia
3660,"Muy bien, lastima q ya la tienda estaba cerrada"
3661,Interesante opción de productos. Algo elevados los precios.
3662,Poco interesante para mí!
3663,Los frappes de chocolate estan deliciosos
3664,Gran experiencia
3665,Muy caro $140 PP
3666,Muy. Bonito
3667,Precios muy elevados para turismo nacional
3668,Gran experiencia y excelente chocolate
3669,No entramos muy caro
3670,Museo para conocer la elaboración del chocolate y su historia
3671,😀😎
3672,No recomendable
3673,Excelente! Para niños y adultos.
3674,Todo bien
3675,Muy caro para lo que venden
3676,Lugar muy bonito y cultural
3677,Felicitaciones al que cuida los animalitos!
3678,Museo e Historia del chocolate a una cuadra de Uxmal
3679,Muy relajante y muy ilustrativo
3680,Historia del chocolate en México con diversidad de animales
3681,Excelente lugar para un paseo familiar!!!!!!!!
3682,Deliciosa bebida de chocolate frío  y  galletas de chocolate.
3683,Excelentes exposiciones
3684,Muy bonito e interesante
3685,La atención de todo el personal está excelente.
3686,Nos gusto el recorrido!
3687,Fantástico!!!
3688,Hermoso!!!
3689,Interesante y a precios aceptables
3690,Precioso. Magico muy natural
3691,Excelente aunque un poco caro sus productos
3692,Exquisito chocolate....
3693,MUY bonito una agradable experiencia
3694,Imperdible!!!
3695,"De lo mejor, con las nuevas mejoras!!"
3696,Interesante la historia del chocolate
3697,Bonito lugar pero muy caro todo
3698,Interesante todo lo que encuentras ahi :)
3699,En este lugar se antoja tomar un chocolate frío.
3700,Genial para un viaje de estudio.
3701,Cobran por entrar
3702,Maravilloso
3703,El chocolate es muy rico.
3704,Me encantó!!!
3705,"Muy caro, no lo vale..."
3706,Esperaba ver algo más interesante me
3707,El frappé de chocolate es riquísimo.
3708,Una experiencia maravillosa en Yucatán
3709,"No dejar de visitarlo, vale la pena!"
3710,Lugar muy Agradable y con buena información.
3711,Carísimo para turistas
3712,Agradable recorrido
3713,Lugar muy interesante
3714,Vale mucho la pena visitarlo.
3715,Enriquecedor
3716,Delicioso chocolate hecho en México
3717,HERMOSO MUSEO DEL CHOCOLATE
3718,Interesante
3719,Bonito lugar solo que es muy caro
3720,Las galletas de chocolate son de otro mundo
3721,Muy interesante y bonito
3722,Una gran experiencia y cultura
3723,Ilustrativo
3724,Impresionante museo
3725,Sencillo
3726,Muy cara la entrada y no accesé.
3727,Si vale la pena
3728,Muy rico el chocolate
3729,Bonito y delicioso lugar
3730,La entrada es muy cara
3731,Riquisimo
3732,Riquísimo el chocolate y todo
3733,Excelente tour
3734,Esto si es un museo de sabor
3735,Hermosa instalación
3736,Deliciosa la prueba de chocolate.
3737,Muy enriquecedor y ameno
3738,El palacio del chocolate. Delí...
3739,Asombroso
3740,Hermoso!!
3741,Hermoso Lugar
3742,Mucho por aprender en este lugar
3743,Bellísimo!
3744,Recomendable
3745,Lugar que debes visitar y aprpvechar
3746,Precios accesibles
3747,Grandioso
3748,Una muy buena experiencia
3749,Un gran aprendizaje....😎
3750,"Horrible,"
3751,Exelente
3752,Me encantó
3753,Excelente chocolate
3754,"Excelente, obligado"
3755,Un lugar muy especial
3756,Genial
3757,Caro
3758,Una experiencia única
3759,Maravilloso lugar
3760,Una increíble experiencia
3761,Bueno
3762,👌
3763,Lugar maravilloso
3764,excelente sitio
3765,Excelente!!!!!
3766,Muy interedsnte
3767,Noche de espectáculo de luces
3768,Super interesante
3769,Estupendoooo lugar
3770,Riquisimo el resultado
3771,Deliciosisimo frappe
3772,Excelente!
3773,Impresionantii
3774,Me encanto 😍
3775,Buenísimos!...
3776,Inolvidable.
3777,Extrardinario
3778,Súper lugar
3779,Ma.ra.vi.llo.so
3780,Buen lugar para conocer  y tener un relax
3781,Un buen lugar para visitar
3782,Excelente lugar para ir en familia y conocer la historia y preparación del cacao
3783,Me encanto sobre todo el chocolate muy rico
3784,Mas que cacao y chocolate excelente experiencia!!
3785,"Hermoso lugar. He podido visitarlo en 3 ocasiones y llevado a mi hijos y yo está súper bonito, la explicación del chocolate con los mayas, el cambio que se dio hasta la actualidad, igual hay monos arañas. Jaguares, venados y abejas. Te dan a probar chocolate y la ceremonia maya muy bonita. Lugar entre naturaleza. Muy hermoso para visitar con la familia. Si eres de Yucatán con tu INE te hacen el 50% de descuento en la entrada. Igual hay una tienda de recuerdos y venta de chocolates. Recomendable lugar con buena atención. A pocos metros de la entrada a la zona arqueológica de Uxmal."
3786,Me encanta y vuelvo cuando puedo. Excelente
3787,Museo muy completo bien equipado una buena experiencia.
3788,"Muy bonito lugar la historia y preparacion del cacao desde nuestros ancestros hasta el día fenotipo, la variedad de plantas y árboles y animales endémicos del lugar aparte de una exquisita degustacion de la prearacion de cacao lo convierten en un lugar muy bueno para visitar en sus viajes a la hermana república de Yucatan."
3789,"Bonito museo para visitar después de visitar Uxmal. Un montón de cosas interesantes sobre la historia del chocolate y el proceso de elaboración. Además, es muy exuberante y sombreado, lo que hace que sea más agradable caminar y disfrutar del paisaje. El ritual fue interesante de ver y el frappe de chocolate y el chocolate caliente picante fueron realmente buenos. ¡mmm!"
3790,¡Una gran experiencia para hacer en Uxmal!
3791,"Gran lugar por 150 pesos y estacionamiento gratuito. Jaguar, loros, venados y cocodrilos con monos en jaulas. Hay placas con descripciones de árboles. Buena y rica exposición. El chocolate caliente después de la ceremonia da buena fuerza."
3792,"Buen tiempo pasado aquí y hermosa inmersión en la cultura maya del chocolate. Repiten mucho que los animales que hay son supervivientes y no se pueden reintroducir, pero me duele el corazón verlos en jaulas tan pequeñas!"
3793,"Visitamos este lugar porque, puedo decir ahora, nos engañaron las buenas críticas de Google y TA. Me pregunto qué encontraron esas personas tan interesantes aquí, pero para mí no es más que una trampa para turistas común y corriente ubicada en una buena ubicación, justo al otro lado de la calle de las imponentes ruinas de Uxmal."
3794,"¡Ecoparque realmente genial con muchas exhibiciones que detallan la historia y la producción del chocolate, incluida una demostración de degustación con una bebida de cacao tradicional maya! También hay una demostración de ceremonia maya cada 20 minutos, varios animales salvajes rescatados (incluidos un jaguar, monos araña y un cocodrilo), así como una tienda de regalos que vende productos de chocolate únicos y auténticos. Hermosas instalaciones y una gran experiencia en general! Recomendamos mucho visitar después de conocer Uxmal :D"
3795,"Caído por casualidad después de visitar las pirámides de Uxmal. El Museo-Parque causó una impresión muy favorable en nosotros - el silencio, la belleza, la historia del origen del chocolate, se puede alimentar a los monos, hay un guepardo, loros. Gracia. Pero hubo un episodio. Después de que el parque, que nos fuéramos de Campeche (2 horas) y unas horas más tarde encontramos que un teléfono no estaba. Tuvimos en nuestras manos cuando entramos en el parque, como lo grabamos en otra cámara. Escribí al correo del museo que habíamos perdido nuestro teléfono en el parque, preguntar al personal a buscar. A continuación, a la mañana siguiente hicimos un viaje de 200 km de vuelta especial para inspeccionar personalmente el parque y el aspecto de un teléfono. Los empleados fueron notificados de nuestra pérdida, no puede decirse que eran sin alma, pero no mostró ningún entusiasmo en particular en la búsqueda, que se limitó a encogerse de que no lo encontraron, y si lo habían encontrado, que habría dado a la recepción. Hemos ofrecido una recompensa por devolver el teléfono, pero que no funcionó bien. Nos dieron la oportunidad de caminar por el parque y la búsqueda de nosotros mismos, pero por supuesto, no hemos encontrado nada. Es un poco triste de esto, todavía entender la cantidad de datos almacenados en el teléfono inteligente (en general, los restos de sedimentos. Sé vigilante y comprobar sus cosas cada vez que entran y salen de los lugares de interés!"
3796,Muy linda visita a este parque. La historia del cultivo del chocolate desde los días de MAYA está muy bien expuesta allí a lo largo de un largo recorrido por la naturaleza. No te pierdas.
3797,"¡brillante! Entorno divertido y hermoso. ¡Y gran lujo, paneles explicativos en francés! Precio muy asequible. Para hacer sin dudarlo!"
3798,"Un lindo lugar muy bien cuidado, un sitio muy verde, lindas demostraciones de la historia del chocolate, unos simpáticos animales y una linda degustación"
3799,Si visitas Uxmal también debes pasar por aquí. El complejo está construido al estilo de un pequeño parque. Alternativamente hay pequeñas chozas en las que se cuenta la historia del cultivo del cacao y recintos de animales.
3800,Hermosa pequeña instalación que contiene cosas muy interesantes sobre el chocolate pero también sobre las plantas regionales.
3801,"¡Absolutamente debe ver! Fantástico lugar, muy bien preparado, todo en grandes jardines, donde puedes aprender historia del chocolate. Muy recomendable, reserve incluso hasta dos horas si desea participar en algunos eventos en el interior."
3802,"El lugar era lindo. Bonito ritual maya, realmente aprenderás todo sobre el chocolate e incluso podrás degustar el chocolate real en el acto. Te sorprenderá lo sabroso que realmente es antes de comprarlo en la tienda."
3803,"Buena experiencia con la historia del chocolate y algunos animales. Por el precio si pasas por Uxmal, ¡no lo dudes! Aproximadamente 1h30."
3804,"Templo del chocolate, en la puerta del sitio maya de Uxmal. Precio asequible para un chocolate excepcional. Cuidado con las papilas gustativas 😋 (entrada limitada a grupos reducidos para respetar las distancias de Covid 👍)"
3805,"Este es un museo bastante agradable sobre la historia del cacao. Muchas pantallas para mirar con todo en español, inglés y francés. Este es también un jardín botánico con mucha información sobre las plantas. Hay algunos animales rescatados aquí como monos y jaguares. El precio de la entrada es de alrededor de $ 9US. Si está recorriendo Uxmal y tiene una hora extra, vale la pena echarle un vistazo."
3806,"Para hacerse sin dudarlo por su precio muy asequible, animal aliado del descubrimiento ((monos jaguares cocodrilos...) Por mi parte, después de haberlos esperado durante varios días, ¡no esperaba verlos aquí!)"
3807,"De hecho, una visita interesante ¡La historia de Chocó no es solo sobre el chocolate, sino también sobre la historia maya! Y todo esto está bien explicado e incluso escrito en francés. También hay talleres con hablantes de francés."
3808,"Un lugar muy divertido para aprender y ver la historia del chocolate. Tenían hermosos jardines y muchas buenas exhibiciones y la demostración de chocolate caliente fue genial. Por supuesto, comprar su chocolate valió la pena. Muy recomendable."
3809,"¡Brillante! Más que un museo, es un ecoparque. Nos alojamos allí por 4 horas !!"
3810,"Museo realmente hermoso que explica cómo los mayas procesaban el cacao y para qué lo usaban. Es un hermoso paseo por la jungla hasta las pequeñas cabañas, con exhibiciones en inglés, español y francés. Hay una actuación de adoración del cacao maya, degustación de chocolate y animales que han sido rescatados (pero no pueden ser liberados a la naturaleza por varias razones), algunos de los cuales puedes alimentar, lo cual es divertido para los niños. Al final hay una pequeña tienda para comprar diferentes tipos de chocolate. En general, es un pequeño gran lugar para detenerse después de visitar Uxmal, ¡y es ideal para los niños!"
3811,"¡Me encantó estar aquí! Hermoso entorno, muy didáctico, lindas experiencias (ritual maya y degustación de chocolate). ¡Recomendaría! También fuimos al Choco-Story en Valladolid, que ya nos pareció genial. Pero ese no es nada comparado con este."
3812,"Es una parada decente mientras estás en la zona. No viajaría demasiado lejos por eso. Es una especie de parque temático que cuenta la historia del chocolate en Yucatán y la historia del chocolate en general. El parque es agradable excepto por los animales enjaulados. Los jardines son hermosos. Simplemente no encontré la historia del chocolate tan genial. Si amas el chocolate, deberías ir."
3813,"Es una caminata autoguiada, trae mucho repelente de insectos. Es una mezcla de museo y zoológico. La demostración de chocolate se llevó a cabo en determinadas ocasiones, por lo que no pudimos hacerlo. Fue un poco decepcionante que fuéramos a un museo del chocolate y nos fuéramos sin probar chocolate. Había chocolate a la venta al final."
3814,"En general, no está mal para variar, especialmente si eres un fanático del chocolate, por lo demás, todo es simple, 2 espectáculos y un paseo por la jungla con una mirada a las casas para una excursión histórica sobre la aparición del cacao / chocolate en la vida. de europeos"
3815,"Gran experiencia: museo del chocolate, plantas y animales (no es un zoológico, aquí se ayuda a los animales después de haber sido heridos). Personal muy agradable y acogedor. Bien recomendado para un tour familiar después de la visita de Uxmal. Solo recomendaría al museo Chocó que NO use plástico en la tienda para servir el frappé."
3816,¡Me encantó!
3817,"Nos detuvimos en Choco-Story esperando que la tormenta en Uxmal cayera en intensidad y nos divertimos mucho visitándola. La estructura combina la historia del chocolate en México con la posibilidad de disfrutar de la naturaleza virgen de la zona a través de un paseo por el parque que lo rodea. Es curioso descubrir cuánto cacao estaba enraizado en la cultura maya, hasta el punto de ser utilizado también como moneda. También pudimos probar el chocolate caliente tal como lo preparó el pueblo maya (solo con agua, sin restos de azúcar o leche, y acompañado de chile). Entre los animales anfitriones del parque, también hay dos jaguares espléndidos, rescatados del tráfico de animales tropicales. Muy bueno también el chocolate en venta en la tienda, realmente nos impresionó mucho y regresó a Italia con nosotros en grandes cantidades ..."
3818,"Este lugar me recuerda a un jardín botánico con enfoque en el cacao y algo de vida salvaje. Por solo 150 pesos podrás ver cómo Maya usaba el cacao, cómo se hacía el chocolate caliente para ellos, algo de vida salvaje en forma de jaguar, monos araña, loros y ciervos (puedes alimentarlos excepto jaguares). ¡La bebida de cacao estaba deliciosa!"
3819,"Realmente me encanta el entorno de la propiedad y lo bien cuidado que está. Los animales y la historia detrás de cómo se hacía el chocolate hace muchos años. La degustación de la bebida de chocolate es muy buena. En general, recomiendo este sitio a todos los viajeros. 👍👍"
3820,"Vale la pena la visita y el precio de entrada. Vea los animales rescatados, aprenda sobre la historia y la producción del chocolate y pruebe el delicioso chocolate al estilo maya."
3821,🐒🐆🦌alimenta a los animales y aprende sobre el chocolate🍫🍫
3822,"Lugar muy especial. Me gustaron todos los animales (jaguar, monos, ciervos). También me gustó el sombrero, puedes probar un chocolate caliente hecho a la mexicana (con chile y otras especias), estaba muy sabroso. Decepcionado porque el ritual maya no se mostró y el pretexto para él parecía extraño (porque llovió 2 horas antes, cuando en realidad hay un techo sobre la estructura así que no debería importar) ... y escuché que la persona que está Se supone que la ceremonia sigue dando la misma excusa una y otra vez, incluso si solo llovió hace unas horas, lo cual parece extraño. Todavía no voy a deducir una estrella porque las cosas que experimentamos fueron maravillosas, pero me disgustó que el ritual maya supuestamente esté incluido, pero no lo está."
